"Date Time","WDIR (degT)","WSPD (m/s)","WVHT (m)","DPD (sec)","APD (sec)","MWD (degT)","PRES (hPa)","ATMP (degC)","WTMP (degC)"
24.07.2022 15:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.8,17.40,18.30
24.07.2022 15:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.50,18.30
24.07.2022 15:30,350.00,11.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.6,17.40,18.30
24.07.2022 15:40,360.00,11.00,2.80,-9999.0,6.1,16.00,1021.6,17.40,18.30
24.07.2022 15:50,350.00,10.00,2.80,8.0,6.1,16.00,1021.6,17.30,-9999.00
24.07.2022 16:00,360.00,11.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.6,17.40,-9999.00
24.07.2022 16:10,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.8,17.40,18.30
24.07.2022 16:20,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.40,18.30
24.07.2022 16:30,10.00,11.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.50,18.30
24.07.2022 16:40,360.00,10.00,2.80,-9999.0,6.2,24.00,1021.7,17.60,18.30
24.07.2022 16:50,10.00,11.00,2.80,8.0,6.2,24.00,1021.8,17.40,-9999.00
24.07.2022 17:00,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.8,17.40,-9999.00
24.07.2022 17:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.50,18.30
24.07.2022 17:20,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.50,18.30
24.07.2022 17:30,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.50,18.30
24.07.2022 17:40,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.70,18.30
24.07.2022 17:50,10.00,9.00,3.00,9.0,6.4,33.00,1021.7,17.70,18.30
24.07.2022 18:00,360.00,11.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.60,-9999.00
24.07.2022 18:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.50,18.30
24.07.2022 18:20,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.60,18.30
24.07.2022 18:30,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.60,18.30
24.07.2022 18:40,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.60,18.30
24.07.2022 18:50,360.00,10.00,2.80,8.0,6.2,20.00,1021.7,17.60,-9999.00
24.07.2022 19:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.70,-9999.00
24.07.2022 19:10,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.8,17.60,18.30
24.07.2022 19:20,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.70,18.30
24.07.2022 19:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.60,18.30
24.07.2022 19:40,10.00,10.00,2.70,-9999.0,6.2,17.00,1021.7,17.60,18.30
24.07.2022 19:50,10.00,10.00,2.70,7.0,6.2,17.00,1021.6,17.70,-9999.00
24.07.2022 20:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.6,17.50,18.30
24.07.2022 20:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.6,17.60,18.30
24.07.2022 20:20,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.70,18.30
24.07.2022 20:30,10.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.7,17.70,18.30
24.07.2022 20:40,360.00,9.00,2.90,-9999.0,6.4,34.00,1021.5,17.80,18.30
24.07.2022 20:50,360.00,10.00,2.90,9.0,6.4,34.00,1021.6,17.60,-9999.00
24.07.2022 21:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.5,17.80,-9999.00
24.07.2022 21:10,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.5,17.90,18.30
24.07.2022 21:20,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.6,17.80,18.40
24.07.2022 21:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.6,17.80,18.40
24.07.2022 21:40,360.00,9.00,2.60,-9999.0,6.0,22.00,1021.5,17.80,18.40
24.07.2022 21:50,360.00,10.00,2.60,8.0,6.0,22.00,1021.5,17.90,-9999.00
24.07.2022 22:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.4,17.80,-9999.00
24.07.2022 22:10,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.4,17.70,18.40
24.07.2022 22:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.4,17.80,18.40
24.07.2022 22:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.4,17.70,18.40
24.07.2022 22:40,10.00,9.00,2.70,-9999.0,6.2,27.00,1021.4,17.90,18.40
24.07.2022 22:50,360.00,8.00,2.70,8.0,6.2,27.00,1021.3,17.90,-9999.00
24.07.2022 23:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.3,17.80,-9999.00
24.07.2022 23:10,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.4,17.80,18.40
24.07.2022 23:20,10.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.2,17.80,18.40
24.07.2022 23:40,10.00,9.00,2.60,-9999.0,6.3,31.00,1021.1,17.90,18.40
24.07.2022 23:50,360.00,9.00,2.60,9.0,6.3,31.00,1021.1,17.90,-9999.00
25.07.2022 00:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.1,17.90,-9999.00
25.07.2022 00:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.1,17.90,18.40
25.07.2022 00:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1021.0,18.00,18.40
25.07.2022 00:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.9,17.80,18.40
25.07.2022 00:40,360.00,10.00,2.70,-9999.0,6.3,4.00,1020.9,17.80,18.40
25.07.2022 00:50,10.00,10.00,2.70,8.0,6.3,4.00,1020.9,17.90,18.40
25.07.2022 01:00,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.8,17.90,-9999.00
25.07.2022 01:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.6,17.90,18.40
25.07.2022 01:20,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.6,18.00,18.40
25.07.2022 01:30,10.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.6,18.00,18.40
25.07.2022 01:40,360.00,10.00,2.90,-9999.0,6.4,10.00,1020.5,17.90,18.40
25.07.2022 01:50,360.00,10.00,2.90,8.0,6.4,10.00,1020.5,17.80,-9999.00
25.07.2022 02:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.90,-9999.00
25.07.2022 02:10,10.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.90,18.40
25.07.2022 02:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.90,18.40
25.07.2022 02:30,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,18.00,18.40
25.07.2022 02:40,360.00,9.00,2.70,-9999.0,6.4,24.00,1020.3,17.80,18.40
25.07.2022 02:50,360.00,10.00,2.70,9.0,6.4,24.00,1020.3,17.70,-9999.00
25.07.2022 03:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.80,-9999.00
25.07.2022 03:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.80,18.40
25.07.2022 03:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.80,18.40
25.07.2022 03:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 03:40,360.00,10.00,2.70,-9999.0,6.4,10.00,1020.4,17.80,18.40
25.07.2022 03:50,360.00,10.00,2.70,8.0,6.4,10.00,1020.3,17.80,18.40
25.07.2022 04:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,-9999.00
25.07.2022 04:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 04:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 04:30,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 04:40,360.00,10.00,2.60,-9999.0,6.3,5.00,1020.4,17.90,18.40
25.07.2022 04:50,10.00,9.00,2.60,7.0,6.3,5.00,1020.3,-9999.00,-9999.00
25.07.2022 05:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.90,-9999.00
25.07.2022 05:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 05:20,10.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 05:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.90,18.40
25.07.2022 05:40,-9999.00,-9999.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,-9999.00,18.40
25.07.2022 05:50,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.90,-9999.00
25.07.2022 06:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.90,-9999.00
25.07.2022 06:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.5,17.70,18.40
25.07.2022 06:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.5,17.90,18.40
25.07.2022 06:30,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.4,17.80,18.40
25.07.2022 06:40,360.00,10.00,2.80,-9999.0,6.5,18.00,1020.3,17.80,18.40
25.07.2022 06:50,360.00,10.00,2.80,9.0,6.5,18.00,1020.3,17.70,-9999.00
25.07.2022 07:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.2,17.90,-9999.00
25.07.2022 07:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.3,17.70,18.40
25.07.2022 07:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.2,17.80,18.40
25.07.2022 07:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.2,17.70,18.40
25.07.2022 07:40,360.00,10.00,2.80,-9999.0,6.5,24.00,1020.1,17.80,18.40
25.07.2022 07:50,350.00,9.00,2.80,9.0,6.5,24.00,1020.1,17.90,-9999.00
25.07.2022 08:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.1,17.80,18.40
25.07.2022 08:10,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.0,17.70,18.40
25.07.2022 08:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1020.0,17.70,18.40
25.07.2022 08:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.9,17.40,18.40
25.07.2022 08:40,350.00,10.00,3.10,-9999.0,6.7,17.00,1019.9,17.50,18.40
25.07.2022 08:50,350.00,10.00,3.10,9.0,6.7,17.00,1019.8,17.10,-9999.00
25.07.2022 09:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.7,17.00,18.30
25.07.2022 09:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.7,17.30,18.30
25.07.2022 09:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.7,17.40,18.30
25.07.2022 09:30,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.6,17.20,18.30
25.07.2022 09:40,350.00,10.00,3.00,-9999.0,6.6,19.00,1019.6,17.10,18.30
25.07.2022 09:50,350.00,10.00,3.00,9.0,6.6,19.00,1019.6,17.20,-9999.00
25.07.2022 10:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.6,17.10,18.30
25.07.2022 10:10,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.6,17.20,18.30
25.07.2022 10:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.5,17.00,18.30
25.07.2022 10:30,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.5,17.00,18.30
25.07.2022 10:40,350.00,10.00,3.00,-9999.0,6.4,10.00,1019.5,16.80,18.30
25.07.2022 10:50,350.00,9.00,3.00,9.0,6.4,10.00,1019.4,17.00,-9999.00
25.07.2022 11:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.4,17.00,-9999.00
25.07.2022 11:10,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.3,16.90,18.30
25.07.2022 11:20,340.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.4,16.90,18.30
25.07.2022 11:30,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.3,17.00,18.30
25.07.2022 11:40,350.00,10.00,3.00,-9999.0,6.3,24.00,1019.2,17.30,18.30
25.07.2022 11:50,350.00,10.00,3.00,-9999.0,6.3,24.00,1019.2,-9999.00,18.30
25.07.2022 12:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.2,17.20,18.30
25.07.2022 12:10,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.2,17.10,18.30
25.07.2022 12:20,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,17.10,18.30
25.07.2022 12:30,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,17.10,18.30
25.07.2022 12:40,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,16.90,18.30
25.07.2022 12:50,350.00,10.00,3.00,9.0,6.5,13.00,1019.0,17.20,18.30
25.07.2022 13:00,350.00,11.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,16.90,-9999.00
25.07.2022 13:10,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.20,18.30
25.07.2022 13:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.30,18.30
25.07.2022 13:30,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.40,18.30
25.07.2022 13:40,350.00,10.00,3.20,-9999.0,6.7,5.00,1018.8,17.50,18.30
25.07.2022 13:50,350.00,11.00,3.20,-9999.0,6.7,5.00,1018.8,-9999.00,18.30
25.07.2022 14:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.7,17.10,18.30
25.07.2022 14:10,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.10,18.30
25.07.2022 14:20,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.00,18.30
25.07.2022 14:30,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.10,18.30
25.07.2022 14:40,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.7,17.10,18.30
25.07.2022 14:50,350.00,10.00,2.90,9.0,6.4,16.00,1018.8,17.00,18.30
25.07.2022 15:00,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.10,18.30
25.07.2022 15:10,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,16.90,18.30
25.07.2022 15:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,16.90,18.30
25.07.2022 15:30,350.00,11.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,16.90,18.30
25.07.2022 15:40,360.00,11.00,2.90,-9999.0,6.4,8.00,1018.8,17.10,18.30
25.07.2022 15:50,350.00,10.00,2.90,8.0,6.4,8.00,1018.8,17.10,18.30
25.07.2022 16:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.9,16.90,18.30
25.07.2022 16:10,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.9,17.10,18.30
25.07.2022 16:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.9,16.90,18.30
25.07.2022 16:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,16.90,18.30
25.07.2022 16:40,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,17.00,18.30
25.07.2022 16:50,360.00,11.00,3.00,9.0,6.4,13.00,1019.1,16.90,18.30
25.07.2022 17:00,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,16.80,-9999.00
25.07.2022 17:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,17.00,18.30
25.07.2022 17:20,350.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1019.0,17.00,18.30
25.07.2022 17:30,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.9,17.20,18.30
25.07.2022 17:40,350.00,9.00,2.90,-9999.0,6.4,24.00,1018.7,17.30,18.30
25.07.2022 17:50,360.00,9.00,2.90,9.0,6.4,24.00,1018.8,17.10,-9999.00
25.07.2022 18:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.00,18.30
25.07.2022 18:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.00,18.30
25.07.2022 18:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.20,18.30
25.07.2022 18:30,360.00,10.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.7,17.30,18.30
25.07.2022 18:40,360.00,10.00,3.00,-9999.0,6.5,18.00,1018.8,17.10,18.30
25.07.2022 18:50,360.00,10.00,3.00,9.0,6.5,18.00,1018.7,17.10,-9999.00
25.07.2022 19:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.9,17.20,-9999.00
25.07.2022 19:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.8,17.20,18.30
25.07.2022 19:20,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.7,17.30,18.30
25.07.2022 19:30,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.7,17.40,18.30
25.07.2022 19:40,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.7,17.40,18.30
25.07.2022 19:50,360.00,9.00,2.80,-9999.0,6.6,12.00,1018.6,-9999.00,18.30
25.07.2022 20:00,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.6,17.30,18.30
25.07.2022 20:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.6,17.60,18.30
25.07.2022 20:20,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.6,17.50,18.30
25.07.2022 20:30,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.5,17.40,18.30
25.07.2022 20:40,350.00,9.00,2.80,-9999.0,6.6,13.00,1018.4,17.40,18.30
25.07.2022 20:50,350.00,8.00,2.80,9.0,6.6,13.00,1018.4,17.70,18.30
25.07.2022 21:00,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.4,17.50,18.30
25.07.2022 21:10,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.2,17.60,18.30
25.07.2022 21:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.3,17.80,18.30
25.07.2022 21:30,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.3,17.70,18.30
25.07.2022 21:40,-9999.00,-9999.00,2.70,10.0,-9999.0,-9999.00,-9999.0,-9999.00,-9999.00
25.07.2022 21:50,350.00,8.00,2.70,-9999.0,6.7,13.00,1018.2,17.90,18.30
25.07.2022 22:00,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.1,17.80,18.30
25.07.2022 22:10,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.1,17.90,18.30
25.07.2022 22:20,340.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.0,17.90,18.30
25.07.2022 22:30,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1018.0,17.70,18.30
25.07.2022 22:40,350.00,8.00,2.90,-9999.0,6.8,22.00,1017.9,17.90,18.30
25.07.2022 22:50,350.00,8.00,2.90,10.0,6.8,22.00,1017.8,17.80,-9999.00
25.07.2022 23:00,340.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.7,17.80,-9999.00
25.07.2022 23:10,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.6,17.70,18.40
25.07.2022 23:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.6,17.70,18.40
25.07.2022 23:40,350.00,8.00,2.60,-9999.0,6.4,9.00,1017.4,17.60,18.40
25.07.2022 23:50,350.00,8.00,2.60,8.0,6.4,9.00,1017.4,17.90,-9999.00
26.07.2022 00:00,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.3,18.00,18.40
26.07.2022 00:10,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.3,18.00,18.40
26.07.2022 00:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.2,18.00,18.40
26.07.2022 00:30,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1017.2,18.00,18.40
26.07.2022 00:40,360.00,8.00,2.90,-9999.0,6.8,16.00,1017.1,18.00,18.40
26.07.2022 00:50,350.00,8.00,2.90,10.0,6.8,16.00,1017.0,18.00,18.40
26.07.2022 01:00,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.8,18.10,-9999.00
26.07.2022 01:10,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.9,18.00,18.40
26.07.2022 01:20,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.8,18.00,18.40
26.07.2022 01:30,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,18.00,18.40
26.07.2022 01:40,360.00,8.00,2.50,-9999.0,6.5,13.00,1016.5,18.00,18.40
26.07.2022 01:50,360.00,9.00,2.50,9.0,6.5,13.00,1016.5,-9999.00,-9999.00
26.07.2022 02:00,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.5,18.00,-9999.00
26.07.2022 02:10,360.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.5,18.00,18.40
26.07.2022 02:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.90,18.40
26.07.2022 02:30,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.80,18.40
26.07.2022 02:40,360.00,8.00,2.50,-9999.0,6.5,12.00,1016.3,17.90,18.40
26.07.2022 02:50,350.00,9.00,2.50,9.0,6.5,12.00,1016.3,17.80,-9999.00
26.07.2022 03:00,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.70,18.40
26.07.2022 03:10,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.70,18.40
26.07.2022 03:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.5,17.70,18.40
26.07.2022 03:30,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.5,17.50,18.40
26.07.2022 03:40,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.4,17.50,18.40
26.07.2022 03:50,350.00,8.00,2.60,9.0,6.4,16.00,1016.3,17.50,18.40
26.07.2022 04:00,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.50,-9999.00
26.07.2022 04:10,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.50,-9999.00
26.07.2022 04:20,350.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.30,18.40
26.07.2022 04:30,360.00,9.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.30,18.40
26.07.2022 04:40,350.00,8.00,2.60,-9999.0,6.5,14.00,1016.4,17.40,18.40
26.07.2022 04:50,350.00,9.00,2.60,9.0,6.5,14.00,1016.5,17.40,18.40
26.07.2022 05:00,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.6,17.40,-9999.00
26.07.2022 05:10,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.30,18.40
26.07.2022 05:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.8,17.40,18.40
26.07.2022 05:30,360.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.8,17.30,18.40
26.07.2022 05:40,360.00,8.00,2.40,-9999.0,6.3,8.00,1016.8,17.40,18.40
26.07.2022 05:50,350.00,8.00,2.40,10.0,6.3,8.00,1016.8,17.20,-9999.00
26.07.2022 06:00,360.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.9,17.30,-9999.00
26.07.2022 06:10,360.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.8,17.30,18.40
26.07.2022 06:20,350.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.8,17.30,18.40
26.07.2022 06:30,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.30,18.40
26.07.2022 06:40,360.00,8.00,2.60,-9999.0,6.4,11.00,1016.7,17.20,18.40
26.07.2022 06:50,360.00,7.00,2.60,9.0,6.4,11.00,1016.7,17.20,-9999.00
26.07.2022 07:00,360.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.10,-9999.00
26.07.2022 07:10,360.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.6,17.10,18.40
26.07.2022 07:20,350.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.6,17.10,18.40
26.07.2022 07:30,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.6,17.00,18.40
26.07.2022 07:40,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.6,17.10,18.40
26.07.2022 07:50,350.00,7.00,2.40,8.0,6.2,11.00,1016.7,17.00,18.30
26.07.2022 08:00,350.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.00,-9999.00
26.07.2022 08:10,340.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.00,18.30
26.07.2022 08:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.00,18.30
26.07.2022 08:30,350.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.7,17.00,18.30
26.07.2022 08:40,340.00,7.00,2.40,-9999.0,6.3,11.00,1016.6,17.10,18.30
26.07.2022 08:50,350.00,8.00,2.40,9.0,6.3,11.00,1016.5,17.10,18.30
26.07.2022 09:00,350.00,7.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.4,17.00,-9999.00
26.07.2022 09:10,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.5,17.10,18.30
26.07.2022 09:20,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.3,17.00,18.30
26.07.2022 09:30,350.00,8.00,-9999.00,-9999.0,-9999.0,-9999.00,1016.2,17.00,18.30
26.07.2022 09:40,350.00,8.00,2.50,-9999.0,6.5,20.00,1016.3,17.00,18.30
26.07.2022 09:50,350.00,8.00,2.50,10.0,6.5,20.00,1016.2,16.90,-9999.00
